id,Pobre_classification,Pobre_income
3e8d85cebee3ad853337529a,Pobre,No_Pobre
5944f2ea1ad70f70823813ac,No_Pobre,No_Pobre
dc95fb85272172a91507fc2b,Pobre,No_Pobre
fff421cce17566986a03ac4f,No_Pobre,No_Pobre
505eb9fffd1edb1b47f8e151,No_Pobre,No_Pobre
abafdb31deb28fc48a910804,No_Pobre,No_Pobre
5277259efab40d2446e65cd4,Pobre,Pobre
3407b2f2c055070ced056547,No_Pobre,No_Pobre
fed36e46e981cb78f5498b54,Pobre,No_Pobre
09ef1c7c2e8397190bf67c8f,No_Pobre,No_Pobre
ff36f1ff40befe41edbb1fca,Pobre,No_Pobre
0667fb5b4c28430b77678c87,No_Pobre,No_Pobre
9faea08be6ce1fb2ee590b81,No_Pobre,No_Pobre
5d42e5d2f6aee103378224a6,No_Pobre,No_Pobre
a424c98ab998b3dd1047eea5,No_Pobre,No_Pobre
8d25002757b33631b5e09142,No_Pobre,No_Pobre
06a86e630747a612e31622b9,No_Pobre,No_Pobre
3e341ad85dc2244553944f10,No_Pobre,No_Pobre
89152e0e785f57db8e57df0a,No_Pobre,No_Pobre
a55df55537be2d5745f5a134,Pobre,No_Pobre
f7a318d467f6d255f3abb4f6,No_Pobre,No_Pobre
84b33258568f840aecf469da,No_Pobre,No_Pobre
4244107f7d6d574cda7be326,Pobre,No_Pobre
cad77a46a1a0b35dcebed89e,No_Pobre,No_Pobre
b28f6ee33644d5b56b61f1c8,No_Pobre,No_Pobre
29e610db742d98cf3c6186fc,No_Pobre,No_Pobre
e75e963ac75847e3730c7e8d,No_Pobre,No_Pobre
e232d799ea7da27537c08ac7,No_Pobre,No_Pobre
176fd7e9e2dd4199ed23409b,No_Pobre,No_Pobre
d77f2c8c28afce82f7ebc198,Pobre,No_Pobre
87167f848de1a023718e8c9b,No_Pobre,No_Pobre
534a0e3cb166af35fb310050,No_Pobre,No_Pobre
c680665bbd8ab3991ff3b58a,Pobre,No_Pobre
e67b82d6f7eab4af5b080897,No_Pobre,No_Pobre
6f2070986fb3a239cca90caf,No_Pobre,No_Pobre
410059cccf56c1067893ace3,No_Pobre,No_Pobre
112d6a5fb7262dd0cf7b9f73,No_Pobre,No_Pobre
1baf1610110d05552f3fbe4f,No_Pobre,No_Pobre
27c9301b56bab96cc582ecf8,No_Pobre,No_Pobre
47f393a0f62a0b41612e66c7,No_Pobre,No_Pobre
f77efb2e8c300703b95806b0,No_Pobre,No_Pobre
a2796c599c52bb5dd9fa9cc8,No_Pobre,No_Pobre
f586ee24ddccd5ec997ad401,No_Pobre,No_Pobre
f66c4f1acddd9376aeb4de72,No_Pobre,No_Pobre
6bf04333ffd687d8b9e996cc,No_Pobre,No_Pobre
d3704a467dad5ab3c1e1f8c3,No_Pobre,Pobre
5ee7437b0b830bf01c3b47f8,No_Pobre,No_Pobre
8c82650eea557698e4e0c7ef,No_Pobre,No_Pobre
3ad2a555de3c70b3b1d4b26b,No_Pobre,No_Pobre
ace4131c118bb4134cae3a54,No_Pobre,No_Pobre
07343e2990295e843e85d0a1,No_Pobre,No_Pobre
7749170089668762350e2f61,Pobre,No_Pobre
cdf50eff2176ad5461e1b195,No_Pobre,No_Pobre
e4a70faad719f8f0278c3a9d,No_Pobre,No_Pobre
8b8da6825ee623ae3876aa2a,No_Pobre,No_Pobre
e6baffb5a6ee1984a19d387b,No_Pobre,No_Pobre
83d8a70790e7a10e780fc299,No_Pobre,No_Pobre
b63444293cab435eec082269,No_Pobre,No_Pobre
4d0659e9e966e3913ac09232,No_Pobre,No_Pobre
ddf0aa9fcd6b2b05e38904c4,No_Pobre,No_Pobre
d0121427f940699fd8eeace0,No_Pobre,No_Pobre
f126b91ce1951ab3523ff392,Pobre,No_Pobre
6d7bb798760b65eb33f092d2,No_Pobre,No_Pobre
14ce66424e2f6ededea07876,No_Pobre,No_Pobre
9d78f492785dc3de70f42925,No_Pobre,No_Pobre
8c93a80464935c33bb319a38,No_Pobre,No_Pobre
7a1902219e7c0b4a6afa7e87,No_Pobre,No_Pobre
cc9c3f6bc8599eae0ca7d51c,No_Pobre,No_Pobre
4c55075800d5d7151a98c164,No_Pobre,No_Pobre
c20ba7db6a9758eeebb84178,No_Pobre,No_Pobre
ae90e28987e4535a81f8f1ac,No_Pobre,No_Pobre
11908b72c2ef8e979791be80,No_Pobre,No_Pobre
6ba9eca79bb608e3a01115ba,Pobre,No_Pobre
bfd6953813d21fc5dd87e228,No_Pobre,No_Pobre
c25d041969645e9acb752349,Pobre,No_Pobre
93111f0c15a787bed2fc16f6,No_Pobre,No_Pobre
49d6104e5fa01843390f88ff,No_Pobre,No_Pobre
78c5ead20b6afe91d80215a2,No_Pobre,No_Pobre
63f4652763ed3556498c741d,Pobre,No_Pobre
558a41c0545ca9fedc730781,No_Pobre,No_Pobre
6090e86805e9d4bff0eda3f5,No_Pobre,No_Pobre
cc4f251c99fe7f334baa5768,Pobre,No_Pobre
08ad55c8b737ad584c617329,No_Pobre,No_Pobre
51eec31b8aa1b4a49c2175dc,No_Pobre,No_Pobre
48a9a42e0b79eabd8185cf80,No_Pobre,No_Pobre
355c251a5cedabc1dd2502a1,No_Pobre,No_Pobre
3554289100fc02d2ad731b9c,No_Pobre,No_Pobre
3fe7a7c2061b0b1520fd1fe7,No_Pobre,No_Pobre
24780a06c37d677119bb2f53,Pobre,No_Pobre
ad3a7f7ca9af2912b1b62235,No_Pobre,No_Pobre
a2bcf78796bef21b981ab7e3,No_Pobre,No_Pobre
44dacf07d7f772da62c931d0,No_Pobre,No_Pobre
c7fac294a29187b226947a05,Pobre,No_Pobre
52fe0fb3aa4c382535df4729,No_Pobre,No_Pobre
a52a834775e86ab3106c976f,No_Pobre,No_Pobre
e20a08ee0bad0784ed831e2d,No_Pobre,No_Pobre
f883fdf05c49da25b2c23623,No_Pobre,No_Pobre
316a69ed128b0ff98525a395,No_Pobre,No_Pobre
7454d1a751316c7e209a49b7,No_Pobre,No_Pobre
593704882742064c70bd95a6,Pobre,Pobre
3e398067abb980610e27f426,No_Pobre,No_Pobre
21be8dad3e7029e739d6c1af,Pobre,No_Pobre
3867f68dfd3c101565fb67f4,Pobre,No_Pobre
764b86f584c80d2d4ebd4dea,No_Pobre,No_Pobre
c8a31182235d7d96c25a53eb,No_Pobre,No_Pobre
3db920a43266f65b00d8dd99,No_Pobre,No_Pobre
e9508c2f7fd30d1990833ce7,No_Pobre,No_Pobre
ff9cc8107850c9522bfc5b0a,No_Pobre,No_Pobre
b54b77d063681ab9bb17a0be,No_Pobre,No_Pobre
fe00421f1b1b71717b48e2d7,No_Pobre,No_Pobre
c1814d29ef5987bd5190a8a7,Pobre,No_Pobre
b6bb04438fa5ccc1f3f388af,No_Pobre,No_Pobre
77e19c465c7a785a956b89c6,Pobre,No_Pobre
601a17cd9a7369dc7a164645,No_Pobre,No_Pobre
a8036b92d8f2e5a5279e51d1,No_Pobre,No_Pobre
f4895dec0d7efb83fc90193b,No_Pobre,No_Pobre
0fbb9b0c5b0c0fbf766312dc,No_Pobre,No_Pobre
7fcbe6df2d60b3422423e6ea,No_Pobre,No_Pobre
2eecce7c2409fc3bddb7979a,No_Pobre,No_Pobre
225dbfde3b1c1c327ae70ac0,No_Pobre,No_Pobre
c70ee21a3d6076640fd0e4e7,No_Pobre,No_Pobre
0bfec8354bc640771e31ffe8,Pobre,No_Pobre
4fc582562ff9b767ce7c03d8,No_Pobre,No_Pobre
0d1efdc5a6b0936c8a3bca18,Pobre,Pobre
d2d9ab70e1c5f54de958d2f7,No_Pobre,No_Pobre
c1fe3622af93565d68626602,No_Pobre,No_Pobre
1d0b2db4a9e32d35ee368af7,Pobre,No_Pobre
e062c5c817a1185ad360a2a8,No_Pobre,No_Pobre
a584ca333f8c45011e2501c7,No_Pobre,No_Pobre
d0124692ed17fe394a902ca5,Pobre,Pobre
f613b482b7500327f37d6fbb,No_Pobre,No_Pobre
87ae72f516657168d8cacd0a,No_Pobre,No_Pobre
4c7b83ba94591d1cc0ea4a65,No_Pobre,No_Pobre
d54e6fec37cca97dfa58b88a,No_Pobre,No_Pobre
b5f4998cfdb830fbdb6e9b0a,No_Pobre,No_Pobre
97f31723e98a12c19f29fbe5,No_Pobre,No_Pobre
50dd8eaff343bd6147e04ea2,No_Pobre,No_Pobre
9e1410d531056efba3d0ee81,Pobre,No_Pobre
30dae4a4fdf446e892162031,No_Pobre,No_Pobre
7b6adabbb60740481f47844b,No_Pobre,No_Pobre
f0c0872eddcdb5060c350f30,No_Pobre,No_Pobre
a63d507e410b4ba0eb4a6b73,Pobre,No_Pobre
39857a6d2c321d0a4767f1c0,No_Pobre,No_Pobre
93f4f5e4803d80ef99eade52,No_Pobre,No_Pobre
9ea10f48e7ffa0162cb7c299,No_Pobre,No_Pobre
ca54cb974aeb3f8fd76e9851,No_Pobre,No_Pobre
f95e22db9c2671762f46da97,No_Pobre,No_Pobre
617932548c32b7a8425772e5,No_Pobre,No_Pobre
29abd213ebc7d62d2eb16c9d,No_Pobre,No_Pobre
5521b318159ae542d2bc7491,No_Pobre,No_Pobre
5e67154bdc583f2949fac5de,No_Pobre,No_Pobre
0077bcb447322eda97a7e47f,No_Pobre,No_Pobre
5d6abe5d0053290cf98b3615,Pobre,No_Pobre
c3edf2bd813e72971a2f043f,No_Pobre,No_Pobre
59c02aa0efb07a1e11d01221,No_Pobre,No_Pobre
4f71541a68e7ad411b718d2e,No_Pobre,No_Pobre
d362cfd5a91aaa03e9b787b4,Pobre,No_Pobre
4ad43a792bc58b6f6a1f8727,Pobre,No_Pobre
c0f3df4bd58c0b6b85f26b58,No_Pobre,No_Pobre
750e9ff6e06579764a0599e1,No_Pobre,No_Pobre
bef1e2ad24479f40c949cf87,Pobre,No_Pobre
84040b5c86f6a5abdb0a216a,Pobre,No_Pobre
1c7138779b6dabbf4b40755e,No_Pobre,No_Pobre
9eb28d03a590dc59c238c740,Pobre,No_Pobre
77e26963dd5a0ef22aa09342,No_Pobre,No_Pobre
d044320f7d92d0d9041c2a25,No_Pobre,No_Pobre
6b727063070b0278c7ead87e,No_Pobre,No_Pobre
14c46356eeb02308c3324916,No_Pobre,No_Pobre
0e33b429c2c8aeb593870a6b,No_Pobre,No_Pobre
0ed06302ec9cb9fe788c0e3c,No_Pobre,No_Pobre
8938de55bc1118e984b803e9,Pobre,No_Pobre
b29dce424e7f37f02d5ed52e,No_Pobre,No_Pobre
b1afef6c85427789c644e77c,No_Pobre,No_Pobre
5184647e88db60e19104324f,No_Pobre,No_Pobre
f0ea24d57808b596ebb93bce,No_Pobre,No_Pobre
d71ee7c56ad00d84412148b0,No_Pobre,No_Pobre
e59734599f218084c0b6c0e2,No_Pobre,No_Pobre
d66ea8481b492943731e8aec,No_Pobre,No_Pobre
42e3d3c3db72f4ac8b3d76d4,Pobre,No_Pobre
a5f1f3f9cf512c74f417d02c,No_Pobre,No_Pobre
470b7c65222f8e62a81a1e99,No_Pobre,No_Pobre
eebda3c575a24a5d5cc716ca,No_Pobre,No_Pobre
4d3a056119480ae5229303f4,No_Pobre,No_Pobre
2602ab33309f5016fe9e07d0,No_Pobre,No_Pobre
a63749ed2b25c1a1ed746e18,No_Pobre,No_Pobre
1d49593e6475d7bacc0c771e,No_Pobre,No_Pobre
643c28f334a4b136bb4c4e79,No_Pobre,No_Pobre
b86fb5b9859a20ac258b7fd9,No_Pobre,No_Pobre
f767a285c6f6d2ec9453aa74,No_Pobre,No_Pobre
c38cdcfc541cd0e77f0387ed,No_Pobre,No_Pobre
57ddeab7552b6ff71077f85b,No_Pobre,No_Pobre
53fdd73f7dab63cc9718f6d5,No_Pobre,No_Pobre
00dd20b6d7eb74bdc9c14ac5,No_Pobre,No_Pobre
1ace2e451540fd099fb72d19,No_Pobre,No_Pobre
f3fdb6c0c3a67ba64f7babe2,No_Pobre,No_Pobre
1ee8ec3c16c4b2488a266115,No_Pobre,No_Pobre
9d0c1fa597d23d24e4d08cc5,No_Pobre,No_Pobre
74dcc9e50a606cc19db957cf,No_Pobre,No_Pobre
e9de3ccf839ffe8d71280ec4,No_Pobre,No_Pobre
0269c48e046a26e5fdc20797,Pobre,No_Pobre
6edc0fb6db9317e488d21f07,No_Pobre,No_Pobre
36fc7c74f280cd08776c6147,No_Pobre,No_Pobre
6423f2d508a99f9769a590c9,No_Pobre,No_Pobre
719dd732acbba5471a6a9bb1,Pobre,No_Pobre
cceea8f3d4b9e37701e522c9,No_Pobre,No_Pobre
05dfa8e7ec588d997184ef7d,No_Pobre,No_Pobre
c79a691d2243f0c20ec7e0c9,No_Pobre,No_Pobre
5bc1f9cbc0e869bd45c43941,No_Pobre,No_Pobre
2ce986add0c17f3bf2c58422,No_Pobre,No_Pobre
680a38fa39e50cedb517133d,No_Pobre,No_Pobre
90b735fa346e0ca5c756ab27,No_Pobre,Pobre
457cc077690a8e03405d2f91,No_Pobre,No_Pobre
31750afaf3d6ac099d6db51f,Pobre,No_Pobre
95eb166b76be1a5aa1c73b56,Pobre,No_Pobre
28560fec70fec5777c3100d4,Pobre,No_Pobre
80a2068cd1000bcf638df1d9,No_Pobre,No_Pobre
7abbbef5edb74c285800df58,No_Pobre,No_Pobre
f3ae83d3e612c172c77854b6,No_Pobre,No_Pobre
cbec3965a9c7e9ee2c81c473,No_Pobre,No_Pobre
062e1223c2e3fcaf2ccf2479,No_Pobre,No_Pobre
71f400b992f02a672bf63731,No_Pobre,No_Pobre
80ffe104cd0ae099116a2dfb,No_Pobre,No_Pobre
0a27e541a47e87868c4419c7,No_Pobre,No_Pobre
c2efdf1fcb293edd5b58301b,No_Pobre,No_Pobre
b8fe6c623a12a5b23048bfe2,No_Pobre,No_Pobre
25099dd346ddadb029374590,No_Pobre,No_Pobre
1ad48889a812e2deb103a7d8,No_Pobre,No_Pobre
6270e1aa7808f5785539fbd2,Pobre,No_Pobre
ae991fb00cba0a1fbaacae5e,No_Pobre,No_Pobre
2d43652524ccf963d8c61069,No_Pobre,No_Pobre
96be9a146476f3c4a5f6fee9,No_Pobre,No_Pobre
27dea6a6f3ecee86ab703fcd,No_Pobre,No_Pobre
a1f20fea53ccf9b3e78d071a,No_Pobre,No_Pobre
1a3ca25363eeb39c3d315347,No_Pobre,No_Pobre
81ec926efba1ae409b2549fa,No_Pobre,No_Pobre
0f0cb6ad0312e69aa5f90417,Pobre,No_Pobre
4d3c9a7e7d2944ca17ad942c,No_Pobre,No_Pobre
2b2fc91e4279f4fc36dc4c3e,No_Pobre,No_Pobre
544c60f85f96bcbfa5d27f38,No_Pobre,No_Pobre
ab33a7e2f69e1b668b62581c,No_Pobre,No_Pobre
1bc3481481333c98483448c7,No_Pobre,No_Pobre
f8bec53246e221cad4ed7419,Pobre,No_Pobre
d7377473500896d7bc74bfb3,No_Pobre,No_Pobre
e20a523db0cc8c7c7f492fe3,No_Pobre,No_Pobre
a1160eeaa31499720855a4ac,No_Pobre,No_Pobre
f7377f678ec589e52f398bc2,No_Pobre,No_Pobre
74d97d1426d164658e72f19e,No_Pobre,No_Pobre
6d2e6c7f267eb30619f99a42,No_Pobre,No_Pobre
e00df4060c175d20bb1d4a32,No_Pobre,No_Pobre
a7e3f07cc90e96c966f850f3,No_Pobre,No_Pobre
904d000cafc161a086a5ffcd,Pobre,No_Pobre
e9a5cde55fe798eb4d197926,No_Pobre,No_Pobre
bc0139d3372be69a191c6f47,No_Pobre,No_Pobre
908a2713fcfeea53695a40dc,No_Pobre,No_Pobre
e09814d622226485d9a134a7,No_Pobre,No_Pobre
58b2109db1dc949d3393f58f,No_Pobre,No_Pobre
86094982e71b5cae398383ea,No_Pobre,No_Pobre
af2b6c2bf67e813037754414,Pobre,No_Pobre
9e6d54eebe8c48b6e5a00042,No_Pobre,No_Pobre
5fd7191b85fc62296c57a440,No_Pobre,No_Pobre
46daaed99d58f34a40b41cad,No_Pobre,No_Pobre
b72be3f850f2040833d7e856,No_Pobre,No_Pobre
3bfcd92a08326093b6b9d768,No_Pobre,No_Pobre
60e5766695465f8e1e8e6bdd,No_Pobre,No_Pobre
304c20ca08e705226592db39,No_Pobre,No_Pobre
c75491b1d2a0b6519cd1f35e,No_Pobre,No_Pobre
cf15c3b92ce0b3ffb06c175c,No_Pobre,No_Pobre
5203bd4466aca1b062f69c6a,No_Pobre,No_Pobre
7c7ad90204e982163b6f3761,No_Pobre,No_Pobre
da21514f28f845de003341fd,No_Pobre,No_Pobre
32e55399d54b54f3bc505b4b,No_Pobre,No_Pobre
41e9f3641edd7118c81dcd3c,No_Pobre,No_Pobre
02a15bb49f41a117299dd79b,Pobre,No_Pobre
166f573b44a3b9dbb6d78adb,No_Pobre,No_Pobre
7fd0b981907a6ef364fb3b53,No_Pobre,No_Pobre
b4fdd29c9868f3c62dbe095b,Pobre,No_Pobre
6e37ba30f56a817d2f547c63,Pobre,No_Pobre
d38405b60b8a17a91a28a8a5,No_Pobre,No_Pobre
f82edd034d96f77b5983bb5c,No_Pobre,No_Pobre
762f03f76e2ca27ab8895635,No_Pobre,No_Pobre
f6b3a3d96d81d4bc9de84834,No_Pobre,No_Pobre
ed27af2ba2ff052f768767a3,No_Pobre,No_Pobre
b1c1fc7566d87a0ab3acd9d3,No_Pobre,No_Pobre
672d8aad9f3e2d562c5218bd,No_Pobre,No_Pobre
8a091ccfae6f598029db55b8,No_Pobre,No_Pobre
5512a57139e7dbd7b2ca1e85,No_Pobre,No_Pobre
a30ab3aa14a7c2b767b8417e,No_Pobre,No_Pobre
b53bc81fb6ea2a5d133c2cda,Pobre,No_Pobre
21f2e110253444f1b7c7c1ee,Pobre,No_Pobre
9e57aba295609d9c23b77045,No_Pobre,No_Pobre
75bef3ef8b08d559578d117f,No_Pobre,No_Pobre
b466ac7d9ab302702bc104a7,No_Pobre,Pobre
fcfa38d8a6b547fffdde286b,No_Pobre,No_Pobre
c75c930a82f61e3cfc3bc001,No_Pobre,No_Pobre
c0e093dc4806c27b7ee9255c,No_Pobre,No_Pobre
59745694fd15feb5880d9877,Pobre,No_Pobre
63068623d1f22f7684988f3e,Pobre,No_Pobre
648e1ee8d62e9c57f257c50e,No_Pobre,No_Pobre
9367df2cf22edeec5e57f02b,No_Pobre,No_Pobre
6327dc4ea00dbf117f7ff3b7,No_Pobre,No_Pobre
e55149c6a1a253decdb3452c,No_Pobre,No_Pobre
9e46cab7425e3b3724bc520c,Pobre,Pobre
3478891602e911b30b75ee4a,No_Pobre,No_Pobre
9fbdfe46d7b1dd2b7343d12b,Pobre,No_Pobre
c3bfccfed7645cd9d384b716,No_Pobre,No_Pobre
d0c6aeb82cf9ac5a25d8803f,No_Pobre,No_Pobre
f8e1f499eaf190eda39a6441,No_Pobre,No_Pobre
7f3a80602f4a62d4082a8a43,No_Pobre,Pobre
9179d2bc5393baec08e719d9,No_Pobre,No_Pobre
89bc6375c4c565750a9ac0bb,No_Pobre,No_Pobre
acbed0e0d02fc6a95dff10d4,No_Pobre,No_Pobre
28bdf881727095e2b16f8bde,No_Pobre,No_Pobre
8010bbce33d4b5b2444830a8,No_Pobre,No_Pobre
ccf95b35e2a6f3071635c7b3,No_Pobre,No_Pobre
9c17401668a2834c93a39634,Pobre,No_Pobre
7c2d8683989219fd09d8f785,No_Pobre,No_Pobre
8c77a2103fbb9411e6074bdf,No_Pobre,No_Pobre
8739edd56ab515b0897da2b8,No_Pobre,No_Pobre
2841b1855092210d7ef87757,No_Pobre,No_Pobre
a985f74ba807186fd69dd3ee,No_Pobre,No_Pobre
9132a55e0499b40ba5f8ea85,No_Pobre,No_Pobre
f1e2c6189ca8a46225f6715c,Pobre,No_Pobre
049c02dbc858654694e5c6d0,No_Pobre,No_Pobre
2a3caeb74ee46d8a23857538,No_Pobre,No_Pobre
3ee2618c5db8ae01d19736f7,No_Pobre,No_Pobre
f6b97b602c93f56892f52358,No_Pobre,No_Pobre
c08039848cdbc7e4f722e3f3,No_Pobre,No_Pobre
a2380ddaaafc10b74f87d0f5,No_Pobre,No_Pobre
dfeae40b023f30346bef6ab1,Pobre,No_Pobre
8d8f4f8726cf16c664f0a52e,No_Pobre,No_Pobre
d7066e5086d11c4bb6a66094,Pobre,No_Pobre
55a93751197af2b284a39b4a,No_Pobre,No_Pobre
61df26fdf072ae0f0721767c,No_Pobre,No_Pobre
9c47bed4714d99b586214925,No_Pobre,No_Pobre
cc821d202e8a780f1d43ca99,No_Pobre,No_Pobre
805dea42ff5207b4361b032b,No_Pobre,No_Pobre
004125b947b6fbca1a074f55,No_Pobre,No_Pobre
89a3e5b634c7ebe9fa5e1cba,Pobre,No_Pobre
459835f6208f54c629746984,Pobre,No_Pobre
ea1c86936be39af2ee6e0ec8,Pobre,No_Pobre
241312c4adc0299c5bd3f4f3,No_Pobre,No_Pobre
0f1cbdf63ac6c326db08039a,No_Pobre,No_Pobre
00630ce2a399da06ca339cce,Pobre,No_Pobre
d7005151d02e038a21eebf72,Pobre,No_Pobre
8467f31033d553e4f936db14,No_Pobre,No_Pobre
0c3035ad84a0df8ee7a9b134,No_Pobre,No_Pobre
879d2077af9397bede53c49f,Pobre,No_Pobre
96b1ff486eb9a6ad051888c7,No_Pobre,No_Pobre
88152c479e3ce7d7b012da45,No_Pobre,No_Pobre
ec6df351f52c70a9ca65ab0f,Pobre,No_Pobre
3c5c33c0bd5f751b1d63a443,No_Pobre,Pobre
6b9bf9b6e2f7e07563cd5ec0,No_Pobre,No_Pobre
bcc8c6a5d02f2b0eb790afae,Pobre,No_Pobre
194e3922368e0489e085925a,Pobre,Pobre
f87d66216f159e6a7c8bea4a,No_Pobre,No_Pobre
10d507ae64474bf74b59efd9,Pobre,No_Pobre
a982c03e434abac6a9731bb7,No_Pobre,No_Pobre
828f284d7dbe69c6a7e56577,No_Pobre,No_Pobre
a6cb0644b0fcaf3bb6c4ba85,No_Pobre,No_Pobre
d1e94e4115a7b82dc7b02384,No_Pobre,No_Pobre
12be86906a54f10b697c97b6,No_Pobre,No_Pobre
2505a9f59f9dca88e0c7f8e0,No_Pobre,No_Pobre
4414afa507c5034e156d6a63,Pobre,No_Pobre
e60649c51ecf4055932fb0e8,No_Pobre,No_Pobre
18cc3d7c6285db285e8dfbba,No_Pobre,No_Pobre
0dffd4082c3decdef404b5b8,No_Pobre,No_Pobre
4478c07a15c2cac94285e680,No_Pobre,No_Pobre
1a2d524bd452ff6d3ec167d6,No_Pobre,No_Pobre
008380854b1794925b596665,No_Pobre,No_Pobre
152a6b16af720aee20a4cba7,No_Pobre,No_Pobre
1171eddff563c10fab0576cd,Pobre,No_Pobre
06a8552eb3778e3ba91600a3,No_Pobre,No_Pobre
e2ac9895b54b64e8a8b9cda2,No_Pobre,No_Pobre
314ed8fb881bab274830f191,No_Pobre,No_Pobre
19ad0a3f8bb28cc5464d7e12,Pobre,No_Pobre
a0a2ecda8262a8921505dd44,No_Pobre,No_Pobre
eea5af07d582b012d9971dbb,No_Pobre,No_Pobre
54411fe700927d1ef74cfe4f,Pobre,No_Pobre
b6dab821dd9bebb4f22064f8,No_Pobre,No_Pobre
d119ebba3dcb909410038f44,Pobre,No_Pobre
d4c6aac81a52569addb83749,No_Pobre,No_Pobre
1768b7c053c38bd346e1c70d,No_Pobre,No_Pobre
153ce53ae7f3526da9d8e62e,No_Pobre,No_Pobre
b27d8e21347761e9637c6de5,No_Pobre,No_Pobre
dfc01407d240ce41a9b424ba,No_Pobre,No_Pobre
d225a7baeeccf9a5f84335dc,No_Pobre,No_Pobre
39af25654b6bc90d2e567e1d,Pobre,No_Pobre
05913a0e2b4b0ec648ee0e0e,No_Pobre,No_Pobre
c107c6f28acb3deb14003ed8,Pobre,No_Pobre
b56f7209bb378bf206df1338,No_Pobre,No_Pobre
4a5198d8154e67f5f3b3bda8,No_Pobre,No_Pobre
4ea9c4aa079cb17fb4835105,Pobre,No_Pobre
f82318dafa1b0f682f90aa33,No_Pobre,No_Pobre
330d8b3e27160fab116a30d5,No_Pobre,No_Pobre
a8103f0b5862d57b722caa3f,No_Pobre,No_Pobre
6d02ecd424c3f5a8ef6399cd,No_Pobre,No_Pobre
564678dcbaf0cefdccaaf5c6,No_Pobre,No_Pobre
721b799f78b36bfbf6daa0f9,No_Pobre,No_Pobre
b95a38f40d9df999bc9da0fd,No_Pobre,No_Pobre
37a55b47ae3880ca7923f226,No_Pobre,No_Pobre
6303e99eca952f628ab271f5,No_Pobre,No_Pobre
83e126748339b90717e73e40,No_Pobre,No_Pobre
92962e2615fdcf481968031b,No_Pobre,No_Pobre
bd87ee11df4c86fbf9b70c32,No_Pobre,No_Pobre
5f4a2e7975202b17698cd02e,No_Pobre,No_Pobre
ab31ece20199c73d4edcfd74,No_Pobre,No_Pobre
e0f44be782a29d1a677fc0ad,No_Pobre,Pobre
00a2870825f6eb22b69dadd3,Pobre,No_Pobre
fb2f9cc29fb2f10a0e7fe700,No_Pobre,No_Pobre
aa597d0a06e3048d0f966b51,No_Pobre,No_Pobre
e731e79ecc51d49baabc1e6c,No_Pobre,No_Pobre
5cb21bbc12000fd388459d46,No_Pobre,No_Pobre
a30db9156b31bceb6da95818,Pobre,No_Pobre
55667f90b07b3fe965d4316d,Pobre,No_Pobre
3546503c6aa4c7b5acd75a80,No_Pobre,No_Pobre
08a3d6c6efbc651e18cb8608,Pobre,No_Pobre
2d88fdfe89b43883a2a9da0d,No_Pobre,No_Pobre
8eba8ccd7adca18ee298068b,No_Pobre,No_Pobre
9c8f43b03265e3d7a7a0e2b6,No_Pobre,No_Pobre
eb08c27892608f345d5fd605,No_Pobre,No_Pobre
6030542ef01b9f605db088a3,No_Pobre,No_Pobre
4c1884725739adab29ae751e,No_Pobre,No_Pobre
cbd6b3ae5e8e80803ae07faa,No_Pobre,No_Pobre
2ee7f56ea974cb75c4af8a3b,Pobre,No_Pobre
0a85a7584a1fda2fbe7e5558,No_Pobre,No_Pobre
c9a34763455be06910513d1b,No_Pobre,No_Pobre
6dfc232049927c90c578c9bd,No_Pobre,No_Pobre
119bda8fb875b86639fe1d3c,No_Pobre,No_Pobre
93ed5092a4691497ecbfcd36,Pobre,No_Pobre
c8ea6d05fd5d22182a7a31fd,No_Pobre,No_Pobre
470aff1c128c2a80247896a7,Pobre,No_Pobre
a7778ed9f5635bfde8234ef5,No_Pobre,No_Pobre
85189b239c393d6f81316d12,Pobre,Pobre
838830e09900b9717a0cc915,No_Pobre,No_Pobre
7d0799fe6bdeec3f6eea26cf,No_Pobre,No_Pobre
9ee9b2b83184dcc791b48eb8,Pobre,No_Pobre
89eb1d27ce0965c702885260,Pobre,No_Pobre
46db2f7411b5709ed632c6a2,No_Pobre,No_Pobre
cf5acb1b76b565d53469ce56,No_Pobre,No_Pobre
d4506d57a90fa1d4f6c4733b,No_Pobre,No_Pobre
18e573fb004c2fa034fd7b1f,No_Pobre,No_Pobre
4609ca3108ee0616609bfe66,No_Pobre,No_Pobre
853f4ad88e0ff8629d6fd815,No_Pobre,No_Pobre
19b25f959c7153bce1d868ec,No_Pobre,No_Pobre
80606555070dc6925d2797aa,Pobre,No_Pobre
0d26b8eb1fefafdda9f45a4a,No_Pobre,No_Pobre
20c35d9224462c2bb96ff7ad,No_Pobre,No_Pobre
3aacbab5b525aa2c97fe0566,No_Pobre,No_Pobre
351bd3293999c38e990a6436,No_Pobre,No_Pobre
3e5084cbd13c58490d4becd3,No_Pobre,No_Pobre
82862be021374dc8f49eaab2,No_Pobre,No_Pobre
76cc9859e27d2cf4de3a3958,No_Pobre,No_Pobre
149e32cf0c81157e487590da,Pobre,Pobre
c93c315d6060a4f478818da9,No_Pobre,No_Pobre
e06d9cec786dad3b8d9f8d7c,No_Pobre,No_Pobre
cdbeee694a261c9292d88999,No_Pobre,No_Pobre
71bbeb5f9f4cce72f6c92053,No_Pobre,No_Pobre
